江西频道,#genre#
风尚购物,http://116.162.6.192/yun-live.jxtvcn.com.cn/live/tv_fsgw.m3u8


江西新闻,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxxw
江西都市,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxds
江西经济生活,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxjjsh
江西影视旅游,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxysly
江西公共农业,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxggny
江西少儿,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxse
陶瓷频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=taoci

江西卫视,http://php.jdshipin.com:8880/jxtv2.php?id=1
江西都市,http://php.jdshipin.com:8880/jxtv2.php?id=2
江西经济生活,http://php.jdshipin.com:8880/jxtv2.php?id=3
江西影视旅游,http://php.jdshipin.com:8880/jxtv2.php?id=4
江西公共农业,http://php.jdshipin.com:8880/jxtv2.php?id=5
江西少儿,http://php.jdshipin.com:8880/jxtv2.php?id=6
江西移动,http://php.jdshipin.com:8880/jxtv2.php?id=8
上饶新闻,http://live02.jxtvcn.com.cn/live/ganyun_shangrao1.m3u8
上饶经济旅游,http://live02.jxtvcn.com.cn/live/ganyun_shangrao2.m3u8
萍乡新闻,http://live02.jxtvcn.com.cn/live/ganyun_px_xwzh.m3u8
萍乡公共,http://live02.jxtvcn.com.cn/live/ganyun_px_ggpd.m3u8



昌飞航空,http://iku.sunnyli.link:4144/udp/239.252.220.47:5140 $江西电信sunnyli
风尚购物,http://iku.sunnyli.link:4144/udp/239.252.219.101:5140 $江西电信sunnyli
江西都市,http://iku.sunnyli.link:4144/udp/239.252.220.238:5140 $江西电信sunnyli
江西公共农业,http://iku.sunnyli.link:4144/udp/239.252.220.102:5140 $江西电信sunnyli
江西教育,http://iku.sunnyli.link:4144/udp/239.252.219.115:5140 $江西电信sunnyli
江西经济生活,http://iku.sunnyli.link:4144/udp/239.252.219.173:5140 $江西电信sunnyli
江西少儿,http://iku.sunnyli.link:4144/udp/239.252.219.113:5140 $江西电信sunnyli
江西陶瓷,http://iku.sunnyli.link:4144/udp/239.252.220.243:5140 $江西电信sunnyli
江西卫视,http://iku.sunnyli.link:4144/udp/239.252.220.63:5140 $江西电信sunnyli
江西新闻,http://iku.sunnyli.link:4144/udp/239.252.220.100:5140 $江西电信sunnyli
江西移动电视,http://iku.sunnyli.link:4144/udp/239.252.220.241:5140 $江西电信sunnyli
江西影视旅游,http://iku.sunnyli.link:4144/udp/239.252.220.242:5140 $江西电信sunnyli



央视频道(电信),#genre#
CCTV1,rtsp://115.153.254.81/PLTV/88888888/224/3221225699/iptv8040.smil
CCTV2,rtsp://115.153.254.81/PLTV/88888888/224/3221226825/59814584.smil
CCTV3,rtsp://115.153.254.81/PLTV/88888888/224/3221226930/65406412.smil
CCTV4,rtsp://115.153.254.81/PLTV/88888888/224/3221226838/59814684.smil
CCTV5,rtsp://115.153.254.81/PLTV/88888888/224/3221226907/65396401.smil
CCTV5+,rtsp://115.153.254.81/PLTV/88888888/224/3221226976/85722488.smil
CCTV6,rtsp://115.153.254.81/PLTV/88888888/224/3221226909/65396493.smil
CCTV7,rtsp://115.153.254.81/PLTV/88888888/224/3221226827/59814693.smil
CCTV8,rtsp://115.153.254.81/PLTV/88888888/224/3221226911/65406606.smil
CCTV9,rtsp://115.153.254.81/PLTV/88888888/224/3221226840/59814699.smil
CCTV10,rtsp://115.153.254.81/PLTV/88888888/224/3221226630/51813372.smil
CCTV11,rtsp://115.153.254.81/PLTV/88888888/224/3221226986/85722616.smil
CCTV12,rtsp://115.153.254.81/PLTV/88888888/224/3221226829/59814709.smil
CCTV13,rtsp://115.153.254.81/PLTV/88888888/224/3221227037/87447722.smil
CCTV14,rtsp://115.153.254.81/PLTV/88888888/224/3221226634/51813368.smil
CCTV15,rtsp://115.153.254.81/PLTV/88888888/224/3221226988/85722541.smil
CCTV16-4K,rtsp://115.153.254.81/PLTV/88888888/224/3221227051/92603106.smil
CCTV17,rtsp://115.153.254.81/PLTV/88888888/224/3221226846/61397282.smil
CCTV4HD-欧洲,rtsp://115.153.254.81/PLTV/88888888/224/3221226964/77799053.smil
CCTV4HD-美洲,rtsp://115.153.254.81/PLTV/88888888/224/3221226962/77799052.smil
CGTN,rtsp://115.153.254.81/PLTV/88888888/224/3221226694/55738457.smil
CGTN-英语,rtsp://115.153.254.81/PLTV/88888888/224/3221226947/77798966.smil
CGTN-英文纪录,rtsp://115.153.254.81/PLTV/88888888/224/3221226960/77798993.smil
CGTN-西班牙语,rtsp://115.153.254.81/PLTV/88888888/224/3221226949/77798970.smil
CGTN-法语,rtsp://115.153.254.81/PLTV/88888888/224/3221226968/77799060.smil
CGTN-阿拉伯语,rtsp://115.153.254.81/PLTV/88888888/224/3221226951/77799001.smil
CGTN-俄语,rtsp://115.153.254.81/PLTV/88888888/224/3221226966/77798997.smil
CCTV3,rtsp://115.153.254.81/PLTV/88888888/224/3221226841/63329606.smil
CCTV5,rtsp://115.153.254.81/PLTV/88888888/224/3221226852/63329574.smil
CCTV6,rtsp://115.153.254.81/PLTV/88888888/224/3221226843/63329570.smil
CCTV8,rtsp://115.153.254.81/PLTV/88888888/224/3221226854/63329578.smil
央视台球,rtsp://115.153.254.81/PLTV/88888888/224/3221226955/86106661.smil
